id,title,author,publisher,pubplace,keywords,date
A03234,"London ius honorarium Exprest in sundry triumphs, pagiants, and shewes: at the initiation or entrance of the Right Honourable George Whitmore, into the Maioralty of the famous and farre renouned city of London. All the charge and expence of the laborious proiects, and obiects both by water and land, being the sole vndertaking of the Right Worshipfull, the society of the Habburdashers.","Heywood, Thomas, d. 1641.",By Nicholas Okes,Printed at London,"Whitmore, George, --  Sir, d. 1654.",1631
A04633,"Bartholmew fayre : a comedie, acted in the yeare, 1614 by the Lady Elizabeths seruants, and then dedicated to King Iames, of most blessed memorie ; The diuell is an asse : a comedie acted in the yeare, 1616, by His Maiesties seruants ; The staple of newes : a comedie acted in the yeare, 1625, by His Maiesties seruants by the author, Beniamin Iohnson.","Jonson, Ben, 1573?-1637.",Printed by I B for Robert Allot and are to be sold at the signe of the Beare in Pauls Church yard,London,No Keywords,1631
A02093,"Theeues falling out, true-men come by their goods: or, The belman wanted a clapper A peale of new villanies rung out; the sound being musicall to all gentlemen, lawyers, farmers, and all sorts of people that come vp to the tearme: shewing that the villanies of leawd women, excell those of men.","Greene, Robert, 1558?-1592.",By W White and another for T G ubbin and are to be sould by R i e E Marchant at the crosse in Pauls Church yard,Imprinted at London,Crime --  England --  Early works to 1800. -- Criminals --  England --  Early works to 1800.,1615
A07491,The blacke booke,"Middleton, Thomas, d. 1627.",Printed by T C for Ieffrey Chorlton,London,"Satire, English --  Early works to 1800.",1604
A07077,"Parasitaster, or The favvne as it hath been diuers times presented at the blacke Friars, by the Children of the Queenes Maiesties Reuels, and since at Powles. VVritten by Iohn Marston.","Marston, John, 1575?-1634.",Printed by T homas P urfoot for VV C otton,At London,No Keywords,1606
A02135,"Greenes Arcadia, or Menaphon: Camillaes alarum to slumber Euphues in his melancholy cell at Silexedra Wherein are decyphered, the variable effects of fortune, the wonders of loue, the triumphs of inconstant time. A worke, worthy the yongest eares for pleasure, or, the grauest censures for principles. By Robertus Greene, in Artibus Magister.","Nash, Thomas, 1567-1601.; Greene, Robert, 1558?-1592.",Printed by W Stansby for I Smethwicke and are to be sold at his shop in S Dunstanes Church yard vnder the Dyall in Fleet street,London,No Keywords,1599
A03253,"A true discourse of the two infamous upstart prophets, Richard Farnham weaver of White-Chappell, and Iohn Bull weaver of Saint Butolphs Algate, now prisoners, the one in Newgate, and the other in Bridewell with their examinations and opinions taken from their owne mouthes April 16. anno 1636. As also of Margaret Tennis now prisoner in Old Bridewell, with the hereticall opinions held by her, at the same time examined. Written by T.H.","Heywood, Thomas, d. 1641.",By Nicholas Okes for Thomas Lambert and are to be sold at his shop at the signe of the Horse shooe neare the Hospitall gate in Smithfield,Printed at London,"Bull, John, d. 1642 --  Early works to 1800. -- Farnham, Richard, d. 1642 --  Early works to 1800. -- Tennis, Margaret --  Early works to 1800.",1636
A03230,"Londini speculum: or, Londons mirror exprest in sundry triumphs, pageants, and showes, at the initiation of the right Honorable Richard Fenn, into the Mairolty [sic] of the famous and farre renowned city London. All the charge and expence of these laborious projects both by water and land, being the sole undertaking of the Right Worshipful Company of the Habberdashers. Written by Tho. Heywood.","Heywood, Thomas, d. 1641.",By I Okes dwelling in little St Bartholomews,Imprinted at London,"Fenn, Richard, --  Sir, d. 1639.",1637
A03241,"Pleasant dialogues and dramma's, selected out of Lucian, Erasmus, Textor, Ovid, &c. With sundry emblems extracted from the most elegant Iacobus Catsius. As also certaine elegies, epitaphs, and epithalamions or nuptiall songs; anagrams and acrosticks; with divers speeches (upon severall occasions) spoken to their most excellent Majesties, King Charles, and Queene Mary. With other fancies translated from Beza, Bucanan, and sundry Italian poets. By Thomas Heywood","Erasmus, Desiderius, d. 1536.; Heywood, Thomas, d. 1641.; Cats, Jacob, 1577-1660.; Ravisius Textor, Joannes, ca. 1480-1524.; Ovid, 43 B.C.-17 or 18 A.D.; Lucian, of Samosata.",Printed by R O ulton for R H earne and are to be sold by Thomas Slater at the Swan in Duck lane,London,No Keywords,1637
A02127,"The honorable historie of frier Bacon, and frier Bongay As it was plaid by her Maiesties seruants. Made by Robert Greene Master of Arts.","Greene, Robert, 1558?-1592.",Printed by Adam Islip for Edward White and are to be sold at his shop at the little north dore of Poules at the signe of the Gun,London,No Keywords,1594
A02800,"English-men for my money: or, A pleasant comedy, called, A woman will haue her will","Haughton, William, d. 1605.",By W White dwelling in Cow lane,Imprinted at London,No Keywords,1616
A03195,The English traueller As it hath beene publikely acted at the Cock-pit in Drury-lane: by Her Maiesties seruants. Written by Thomas Heyvvood.,"Heywood, Thomas, d. 1641.",Printed by Robert Raworth dwelling in Old Fish street neere Saint Mary Maudlins Church,London,No Keywords,1633
A07525,"A courtly masque: the deuice called the vvorld tost at tennis As it hath beene diuers times presented to the contentment of many noble and worthy spectators, by the prince his seruants. Inuented, and set downe, by Tho: Middleton & William Rowley gent.","Rowley, William, 1585?-1642? aut; Middleton, Thomas, d. 1627.",Printed by George Purslowe and are to be sold by Edward Wright at Christ Church Gate,London,No Keywords,1620
A02111,"Greenes neuer too late. Or, A powder of experience: sent to all youthfull gentlemen to roote out the infectious follies, that ouer-reaching conceits foster in the spring time of their youth. Decyphering in a true English historie, those particular vanities, that with their frostie vapours nip the blossoms of euery ripe braine, from atteining to his intended perfection. As pleasant, as profitable, being a right pumice stone, apt to race out idlenesse with delight, and follie with admonition. Rob. Greene in artibus Magister.","Greene, Robert, 1558?-1592.",Printed by Thomas Orwin for N icholas L ing and Iohn Busbie,London,No Keywords,1590
A07513,"The tryumphs of honor and industry A solemnity performed through the City, at confirmation and establishment of the Right Honorable, George Bovvles, in the office of his Maiesties lieuetenant, the Lord Mayor of the famous Citty of London. Taking beginning at his Lordships going, and proceeding after his returne from receiuing the oath of maioralty at Westminster, on the morrow next after Simon and Iudes day, October 29. 1617.","Middleton, Thomas, d. 1627.",Printed by Nicholas Okes,London,"Bowles, George, --  Lord Mayor of London.",1617
A01143,"Aduise giuen by a Catholike gentleman, to the nobilitie & commons of France, to ioyne together, and take armes speedily (by commandement of the King) against theeues and robbers, which are now abroade ruining the poore people setting downe an order and policie how they should take armes, to auoide all disorder and confusion amongst them. Whereunto is adioyned, a declaration published by the Duke de Mont-pencier for the reclaiming of the cleargie and nobilitie of Normandie, vnto his Maiesties obedience, &c. With certaine newes of the ouerthrow of the Gautiers, and diuerse other rebels against the French King, by the said Duke of Mont-pencier, on the sixt, and on the twentieth daie of Aprill. 1589. Translated out of the French into English, by I. Eliote.","Eliot, John.; Montpensier, François de Bourbon, duc de. Copie d'une lettre contenant le progres des choses advenues au voyage de duc de Montpensier. English.",Printed by Iohn Wolfe,London,"France --  History --  Henry III, 1574-1589 --  Early works to 1800. -- France --  Politics and government --  1562-1598 --  Early works to 1800.",1589
A02103,"Greenes, groats-vvorth of witte, bought with a million of repentance Describing the follie of youth, the falshoode of makeshifte flatterers, the miserie of the negligent, and mischiefes of deceiuing courtezans. Written before his death, and published at his dyeing request.","Greene, Robert, 1558?-1592.; Chettle, Henry, d. 1607?",Imprinted by J Wolfe and J Danter for William Wright,London,No Keywords,1592
A02160,"A quip for an vpstart courtier: or, A quaint dispute betvveen veluet breeches and cloth-breeches Wherein is plainely set downe the disorders in all estates and trades.","Greene, Robert, 1558?-1592.",Imprinted by Iohn Wolfe and are to bee sold at his shop at Poules chayne,London,"Harvey, Gabriel, 1550?-1631 --  Controversial literature. -- England --  Social life and customs --  Early works to 1800.",1592
A03206,"Gynaikeion: or, Nine bookes of various history. Concerninge women inscribed by ye names of ye nine Muses. Written by Thom: Heywoode.","Heywood, Thomas, d. 1641.",Printed by Adam Islip,London,Women --  Early works to 1800.,1624
A03197,"The fayre mayde of the Exchange with the pleasant humours of the cripple of Fanchurch. Very delectable, and full of mirth.","Heywood, Thomas, d. 1641, attributed name.",Printed by Valentine Simmes for Henry Rockit and are to be solde at the shop in the Poultrey vnder the Dyall,London,No Keywords,1607
A03189,"The brazen age the first act containing, the death of the centaure Nessus, the second, the tragedy of Meleager: the third the tragedy of Iason and Medea. The fourth. Vulcans net the fifth. The labours and death of Hercules: written by Thomas Heywood.","Heywood, Thomas, d. 1641.",Printed by Nicholas Okes for Samuel Rand dwelling neere Holborne Bridge,London,No Keywords,1613
A02125,"The historie of Orlando Furioso, one of the twelue pieres of France As it was plaid before the Queenes Maiestie.","Greene, Robert, 1558?-1592.; Ariosto, Lodovico, 1474-1533. Orlando furioso.",Printed by Iohn Danter for Cuthbert Burbie and are to be sold at his shop nere the Royall Exchange,London,No Keywords,1594
A03185,An apology for actors Containing three briefe treatises. 1 Their antiquity. 2 Their ancient dignity. 3 The true vse of their quality. Written by Thomas Heywood.,"Heywood, Thomas, d. 1641.",Printed by Nicholas Okes,London,Actors --  Early works to 1800. -- Theater --  Moral and ethical aspects --  Early works to 1800.,1612
A02154,Philomela The Lady Fitzvvaters nightingale. By Robert Greene. Vtriusque Academiæ in Artibus magister.,"Greene, Robert, 1558?-1592.",By R B ourne and E Allde for Edward White and are to be sold at the litle north dore of Paules,Imprinted at London,No Keywords,1592
A02129,"Mamillia A mirrour or looking-glasse for the ladies of Englande. Wherein is disciphered, howe gentlemen vnder the perfect substaunce of pure loue, are oft inueigled with the shadowe of lewde lust: and their firme faith, brought a sleepe by fading fancie: vntil with ioyned with wisedome, doth awake it by the helpe of reason. By Robert Greene graduate in Cambridge.","Greene, Robert, 1558?-1592.",By T Dawson for Thomas Woodcocke,Imprinted at London,Women --  Conduct of life --  Early works to 1800.,1583
A03251,"A true description of His Majesties royall ship, built this yeare 1637. at Wooll-witch in Kent To the great glory of our English nation, and not paraleld in the whole Christian world. Published by authoritie.","Heywood, Thomas, d. 1641.",Printed by Iohn Okes for Iohn Aston and are to bee sold at his shop in Cat eaten streete at the signe of the Buls head,London,Sovereign of the Seas (Ship) --  Early works to 1800. -- Ships --  Early works to 1800.,1637
A03204,"A funeral elegie, vpon the much lamented death of the trespuissant and vnmatchable king, King Iames, King of Great Brittaine, France and Ireland, defender of the faith Who to the vniuersall sorrow of the princes his allies, his owne kingdomes and people, expired the 27. of March, anno 1625. in the yeere of his reigne 23. Written by Thom. Heywood.","Heywood, Thomas, d. 1641.",Printed at Eliot s Court Press for Thomas Harper,London,"James --  I, --  King of England, 1566-1625 --  Death and burial --  Poetry.",1625
A07503,The Inner-Temple masque. Or Masque of heroes Presented (as an entertainement for many worthy ladies:) by gentlemen of the same ancient and noble house. Tho. Middleton.,"Middleton, Thomas, d. 1627.",Printed by William Stansby for Iohn Brovvne and are to be sold at his shop in S Dunstanes Church yard in Fleetstreete,London,No Keywords,1619
A02070,"A pleasant conceyted comedie of George a Greene, the pinner of VVakefield As it was sundry times acted by the seruants of the right Honourable the Earle of Sussex.","Greene, Robert, 1558?-1592, attributed name.",By Simon Stafford for Cuthbert Burby and are to be sold at his shop neere the Royall Exchange,Imprinted at London,No Keywords,1599
A07511,"A trick to catch the old-one As it hath beene lately acted, by the children of Paules.","Middleton, Thomas, d. 1627.",Printed by George Eld and are to be sold at his house in Fleet lane at the signe of the Printers presse,At London,No Keywords,1608
A03208,"If you knovv not me, you know no bodie: or, The troubles of Queene Elizabeth","Heywood, Thomas, d. 1641.",Printed by Thomas Purfoot for Nathaniel Butter,At London,"Elizabeth --  I, --  Queen of England, 1533-1603 --  Drama.",1605
A04640,Catiline his conspiracy· VVritten by Ben: Ionson,"Jonson, Ben, 1573?-1637.",Printed by W Stansby for Walter Burre,London,"Catiline, ca. 108-62 B.C. --  Drama.",1611
A04652,"The fortunate isles and their vnion Celebrated in a masque design'd for the court, on the Twelfth night. 1624.","Jonson, Ben, 1573?-1637.",S n,London,Masques.,1625
A07067,The insatiate countesse A tragedie: acted at VVhite-Fryers. VVritten by Iohn Marston.,"Barksted, William, fl. 1611. aut; Marston, John, 1575?-1634.",Printed by T homas S nodham for Thomas Archer and are to be sold at his shop in Popes head Pallace neere the Royall Exchange,London,No Keywords,1613
A07493,"A chast mayd in Cheape-Side· A pleasant conceited comedy neuer before printed. As it hath beene often acted at the Swan on the Banke-side, by the Lady Elizabeth her Seruants. By Thomas Midelton Gent.","Middleton, Thomas, d. 1627.",Printed for Francis Constable dwelling at the signe of the Crane in Pauls Church yard,London,No Keywords,1630
A07075,The metamorphosis of Pigmalions image And certaine satyres.,"Marston, John, 1575?-1634.",Printed by Iames Roberts for Edmond Matts are to be sold at the signe of the hand and Plough in Fleetstreete,At London,No Keywords,1598
A02091,"The comicall historie of Alphonsus, King of Aragon As it hath bene sundrie times acted. Made by R.G.","Greene, Robert, 1558?-1592.",Brinted sic by Thomas Creede,London,"Alfonso --  V, --  King of Aragon, 1396-1458 --  Drama.",1599
A15355,"The painfull aduentures of Pericles prince of Tyre Being the true history of the play of Pericles, as it was lately presented by the worthy and ancient poet Iohn Gower.","Wilkins, George, fl. 1607.",Printed by T P urfoot for Nat Butter,At London,"Pericles, 499-429 B.C. --  Fiction --  Early works to 1800.",1608
A14869,"The deuils law-case. Or, VVhen vvomen goe to law, the Deuill is full of businesse A new tragecomædy. The true and perfect copie from the originall. As it was approouedly well acted by her Maiesties Seruants. Written by Iohn VVebster.","Webster, John, 1580?-1625?",Printed by A ugustine M athewes for Iohn Grismand and are to be sold at his shop in Pauls Alley at the signe of the Gunne,London,No Keywords,1623
A19241,"The defence of conny catching. Or A confutation of those two iniurious pamphlets published by R.G. against the practitioners of many nimble-witted and mysticall sciences. By Cuthbert Cunny-catcher, licentiate in Whittington Colledge.","Greene, Robert, 1558?-1592.",By A I effes for Thomas Gubbins and are to be sold by Iohn Busbie,Printed at London,"Greene, Robert, 1558?-1592. --  Notable discovery of coosenage. -- Greene, Robert, 1558?-1592. --  Second part of conny-catching. -- Thieves --  England --  Early works to 1800.",1592
A18416,"The memorable maske of the two honorable houses or Innes of Court; the Middle Temple, and Lyncolns Inne As it was performd before the King, at White-Hall on Shroue Munday at night; being the 15. of February. 1613. At the princely celebration of the most royall nuptialls of the Palsgraue, and his thrice gratious Princesse Elizabeth. &c. With a description of their whole show; in the manner of their march on horse-backe to the Court from the Maister of the Rolls his house: with all their right noble consorts, and most showfull attendants. Inuented, and fashioned, with the ground, and speciall structure of the whole worke: by our kingdomes most artfull and ingenious architect Innigo Iones. Supplied, aplied, digested, and written, by Geo: Chapman.","Chapman, George, 1559?-1634.; Jones, Inigo, 1573-1652.",Printed by G Eld for George Norton and are to be sould at his shoppe neere Temple bar,At London,"Frederick --  I, --  King of Bohemia, 1596-1632. -- Elizabeth, --  Queen, consort of Frederick I, King of Bohemia, 1596-1662. -- Masques.",1613
A18404,"The conspiracie, and tragedie of Charles Duke of Byron, Marshall of France Acted lately in two playes, at the Black-Friers. Writted by George Chapman.","Chapman, George, 1559?-1634.",Printed by G Eld for Thomas Thorppe and are to be sold by Laurence Lisle at the Tygers head in Paules Church yard,London,"Biron, Charles de Gontaut, --  duc de, 1562-1602 --  Drama.",1608
A11155,"A tragedy called All's lost by lust. Written by William Rowley. Divers times acted by the Lady Elizabeths Servants. And now lately by her Maiesties Servants, with great applause, at the Phœnix in Drury Lane","Rowley, William, 1585?-1642?",Printed by Thomas Harper,London,No Keywords,1633
A12131,A contention for honour and riches. By I.S.,"Shirley, James, 1596-1666.",Printed by E lizabeth A llde for William Cooke and are to be sold at his shop neere Furnivals Inne gate in Holborne,London,No Keywords,1633
A16923,"The antipodes a comedie. Acted in the yeare 1638. by the Queenes Majesties Servants, at Salisbury Court in Fleet-street. The author Richard Brome.","Brome, Richard, d. 1652?",Printed by I Okes for Francis Constable and are to be sold at his shops in Kings street at the signe of the Goat and in Westminster hall,London,No Keywords,1640
A12152,The schoole of complement· As it vvas acted by her Maiesties Seruants at the Priuate house in Drury Lane. By I.S.,"Shirley, James, 1596-1666.",Printed by E lizabeth A llde for Francis Constable and are to be sold at his shop in Pauls Church yard at the signe of the Crane,London,No Keywords,1631
A18420,"Pro Vere, autumni lachrymæ. Inscribed to the immortal memorie of the most pious and incomparable souldier, Sir Horatio Vere, Knight: besieged, and distrest in Mainhem. By Geo: Chapman.","Chapman, George, 1559?-1634.",Printed by B Alsop for Th Walkley and are to be sold at his shop at the signe of the Eagle and Child in Britaines Burse,London,"Vere of Tilbury, Horace Vere, --  Baron, 1565-1635 --  Poetry.",1622
A12140,"Hide Parke a comedie, as it vvas presented by her Majesties Servants, at the private house in Drury Lane. Written by Iames Shirly.","Shirley, James, 1596-1666.",Printed by Tho Cotes for Andrew Crooke and William Cooke,London,No Keywords,1637
A11149,"For a funerall elegie on the death of Hugh Atwell, seruant to Prince Charles this fellow-feeling farewell : who died the 25 of Sept. 1621 / [by] Will. Rowley.","Rowley, William, 1585?-1642?",s n,London,"Atwell, Hugh, d. 1621. -- Broadsides --  London (England) --  17th century.",1621
A12078,"The fleire· As it hath beene often played in the Blacke-Fryers by the Children of the Reuells. Written by Edward Sharpham of the Middle Temple, Gentleman.","Marston, John, 1575?-1634. Parasitaster.; Sharpham, Edward, 1576-1608.",Printed by Edward Allde and are to be solde by F B urton in Paules Church yard at the signe of the Flower de Luce and the Crowne,At London,No Keywords,1607
A11145,"The noble souldier. Or, A contract broken, justly reveng'd A tragedy. Written by S.R.","Day, John, 1574-1640?; Dekker, Thomas, ca. 1572-1632, attributed name.; Rowley, Samuel, d. 1633?",Printed by John Beale for Nicholas Vavasour and are to be sold at his shop in the Temple neere the Church,London,No Keywords,1634
A12074,Cupids vvhirligig As it hath bene sundry times acted by the Children of the Kings Majesties Reuels.,"Boccaccio, Giovanni, 1313-1375. Decamerone. Day 7. Novel 6.; Sharpham, Edward, 1576-1608.",Imprinted by E Allde and are to bee solde by Arthur Iohnson at the signe of the white Horse nere the great north doore of Saint Paules Church,London,No Keywords,1607
A18414,"A iustification of a strange action of Nero; in burying with a solemne funerall, one of the cast hayres of his mistresse Poppæa. Also a iust reproofe of a Romane smell-feast, being the fifth satyre of Iuuenall. Translated by George Chapman","Chapman, George, 1559?-1634.; Juvenal. Satura 5. English.",By Tho Harper,Imprinted at London,"Nero, --  Emperor of Rome, 37-68 --  Early works to 1800.",1629
A12142,"The lady of pleasure A comedie, as it vvas acted by her Majesties Servants, at the private House in Drury Lane. Written by James Shirly.","Shirley, James, 1596-1666.",Printed by Tho Cotes for Andrew Crooke and William Cooke,London,No Keywords,1637
A18422,"Skia nyktos. = The shaddovv of night containing two poeticall hymnes, deuised by G.C. Gent.","Chapman, George, 1559?-1634.",Printed by R ichard F ield for William Ponsonby,At London,No Keywords,1594
A12150,"The royall master as it vvas acted in the nevv Theater in Dublin: and before the Right Honorable the Lord Deputie of Ireland, in the Castle. Written by Iames Shirley.","Shirley, James, 1596-1666.",Printed by T Cotes and are to be sold by Iohn Crooke and Richard Serger at the Grayhound in Pauls Church yard,London,No Keywords,1638
A12133,The coronation a comedy. As it vvas presented by her Majesties Servants at the private House in Drury Lane. Written by John Fletcher. Gent.,"Fletcher, John, 1579-1625, attributed name.; Shirley, James, 1596-1666.",Printed by Tho Cotes for Andrew Crooke and William Cooke and are to be sold at the signe of the Greene Dragon in Pauls Church yard,London,No Keywords,1640
A14875,"The white diuel, or, The tragedy of Paulo Giordano Vrsini, Duke of Brachiano with the life and death of Vittoria Corombona the famous Venetian curtizan. Acted by the Queenes Maiesties Seruants. Written by Iohn Webster.","Webster, John, 1580?-1625?",Printed by N icholas O kes for Thomas Archer and are to be sold at his shop in Popes head Pallace neere the Royall Exchange,London,No Keywords,1612
A15357,Three miseries of Barbary: plague. famine. ciuill warre With a relation of the death of Mahamet the late Emperour: and a briefe report of the now present wars betweene the three brothers.,"Wilkins, George, fl. 1607.",Printed by W I aggard for Henry Gosson and are to be sold in Pater noster rowe at the signe of the Sunne,London,"Africa, North --  History --  1517-18182 --  Early works to 1800. -- Morocco --  History --  Early works to 1800.",1607
A12154,"The traytor A tragedie, vvritten by Iames Shirley. Acted by her Majesties Servants.","Shirley, James, 1596-1666.",Printed by John Norton for William Cooke and are to be sold at his shop at Furnivals Inne gate in Holborne,London,No Keywords,1635
A12129,"Changes: or, Love in a maze A comedie, as it was presented at the Private House in Salisbury Court, by the Company of His Majesties Revels. Written by Iames Shirley, Gent.","Shirley, James, 1596-1666.",Printed by G eorge P urslowe for William Cooke and are to be sold at his shop neere Furnivals Inne gate in Holborne,London,No Keywords,1632
A12137,The gamester As it vvas presented by her Majesties Servants at the private house in Drury-Lane. Written by Iames Shirly.,"Shirley, James, 1596-1666.",Printed by Iohn Norton for Andrew Crooke and William Cooke,London,No Keywords,1637
A12158,"The young admirall As it vvas presented by her Majesties Servants, at the private house in Drury Lane. Written by James Shirly.","Shirley, James, 1596-1666.; Vega, Lope de, 1562-1635. Don Lope de Cardona.",Printed by Tho Cotes for Andrew Crooke and William Cooke,London,No Keywords,1637
A18426,The vviddovves teares a comedie. As it was often presented in the blacke and white Friers. Written by Geor. Chap.,"Chapman, George, 1559?-1634.",Printed by William Stansby for Iohn Browne and are to be sold at his shop in Fleet street in Saint Dunstanes Church yard,London,No Keywords,1612
A18410,"An epicede or funerall song on the most disastrous death, of the high-borne prince of men, Henry Prince of Wales, &c. With the funeralls, and representation of the herse of the same high and mighty prince ... VVhich noble prince deceased at St. Iames, the sixt day of Nouember, 1612. and was most princely interred the seuenth day of December following, within the Abbey of Westminster, in the eighteenth yeere of his age.","Hole, William, d. 1624, engraver.; Chapman, George, 1559?-1634.",Printed by T homas S nodham for Iohn Budge and are to bee sould at his shop at the great south dore of Paules and at Brittanes Bursse,London,"Henry Frederick, --  Prince of Wales, 1594-1612 --  Death and burial --  Poetry --  Early works to 1800.",1613
A15830,"The cold yeare. 1614 A deepe snovv: in vvhich men and cattell haue perished, to the generall losse of farmers, grasiers, husbandmen, and all sorts of people in the countrie; and no lesse hurtfull to citizens. Written dialogue-wise, in a plaine familiar talke betweene a London shop-keeper, and a North-Country-man. In which, the reader shall finde many thinges for his profit.","Dekker, Thomas, ca. 1572-1632.",By W W hite for Thomas Langley in Iuie lane where they are to be sold,Imprinted at London,"Great Britain --  History --  James I, 1603-1625 --  Early works to 1800.",1615
A11153,"A nevv vvonder, a woman never vext A pleasant conceited comedy: sundry times acted: never before printed. Written by VVilliam Rowley, one of his Maiesties servants.","Rowley, William, 1585?-1642?",Imprinted by G eorge P urslowe for Francis Constable and are to be sold at his shop at the signe of the Crane in Saint Pauls Churchyard,London,No Keywords,1632
A10235,"A true relation, of the lives and deaths of two most famous English pyrats, Purser, and Clinton who lived in the reigne of Queene Elizabeth. Together with the particular actions of their takings, and undertakings with other pleasant passages which hapned before their surprizall worth the observing.","Heywood, Thomas, d. 1641.",Printed by Io Okes,London,Pirates --  Early works to 1800.,1639
A18402,"The blinde begger of Alexandria most pleasantly discoursing his variable humours in disguised shapes full of conceite and pleasure. As it hath been sundry times publickly acted in London. by the right honorable the Earle of Nottingham, Lord high Admirall his seruantes. By George Chapman: Gentleman.","Chapman, George, 1559?-1634.",By J Roberts for William Iones dwelling at the signe of the Gun neere Holburne Conduict,Imprinted at London,No Keywords,1598
A14871,"Monuments of honor Deriued from remarkable antiquity, and celebrated in the honorable city of London, at the sole munificent charge and expences of the right worthy and worshipfull fraternity, of the eminent Merchant-Taylors. Directed in their most affectionate loue, at the confirmation of their right worthy brother Iohn Gore in the high office of His Maiesties liuetenant ouer his royoll [sic] chamber. Expressing in a magnificent tryumph, all the pageants, chariots of glory, temples of honor, besides a specious and goodly sea tryumph, as well particularly to the honor of the city, as generally to the glory of this our kingdome. Invented and written by Iohn Webster Merchant-Taylor.","Webster, John, 1580?-1625?",By Nicholas Okes,Printed at London,"[Gore, John].",1624
A19183,"A pleasant conceited comedie, wherein is shewed, how a man may chuse a good wife from a bad As it hath bene sundry times acted by the Earle of Worcesters seruants.","Cooke, Jo., fl. 1614, attributed name.; Heywood, Thomas, d. 1641.",Printed by T Creede for Mathew Lawe and are to be solde at his shop in Paules Church yard neere vnto S Augustines gate at the signe of the Foxe,London,English drama --  17th century.,1602
A18424,The vvarres of Pompey and Caesar Out of whose euents is euicted this proposition. Only a iust man is a freeman. By G.C.,"Chapman, George, 1559?-1634.",Printed by Thomas Harper and are to be sold by Godfrey Edmonson and Thomas Alchorne,London,"Rome --  History --  Civil war, 49-48 B.C. --  Drama.",1631
A12148,"The opportunitie a comedy, as it was presented by Her Majesties servants, at the private house in Drury Lane / written by Iames Shirley.","Shirley, James, 1596-1666.; Molina, Tirso de, 1571?-1648. Castigo del penséque.",Printed for Andrew Crooke and are to be sold at the Castle gate in Dublin,In Dublin,No Keywords,1640
A16927,"The sparagus garden a comedie. Acted in the yeare 1635. by the then Company of Revels, at Salisbury Court. The author Richard Brome.","Brome, Richard, d. 1652?",Printed by I Okes for Francis Constable and are to be sold at his shop in Kings street at the signe of the Goat and in Westminster hall,London,No Keywords,1640
A12135,"The Dukes mistris as it vvas presented by her Majesties Servants, at the private house in Drury-Lane. Written by Iames Shirly.","Shirley, James, 1596-1666.",Printed by John Norton for Andrevv Crooke and William Cooke,London,No Keywords,1638
A18400,"Al fooles a comedy, presented at the Black Fryers, and lately before his Maiestie. Written by George Chapman.","Chapman, George, 1559?-1634.",Printed by George Eld for Thomas Thorpe,At London,No Keywords,1605
A11151,A match at mid-night A pleasant comœdie: as it hath beene acted by the Children of the Revells. Written by VV.R.,"Rowley, William, 1585?-1642?",Printed by Aug Mathewes for William Sheares and are to be sold at his shop in Brittaines Bursse,London,No Keywords,1633
A18412,A free and offenceles iustification of a lately publisht and most maliciously misinterpreted poeme: entituled Andromeda liberata.,"Chapman, George, 1559?-1634.",Printed by Eliot s Court Press for Laurence L Isle and are to be sold at his shop in Pauls church yard at the signe of the Tigers head,London,"Chapman, George, 1559?-1634. --  Andromeda liberata.",1614
A12130,The constant maid A comedy. Written by Iames Shirley.,"Shirley, James, 1596-1666.",Printed by I Raworth for R Whitaker,London,No Keywords,1640
A12141,"The humorous courtier A comedy, as it hath been presented with good applause at the private house in Drury-Lane. Written by Iames Shirley Gent.","Shirley, James, 1596-1666.",Printed by T homas C otes for William Cooke and are to be sold by Iames Becket in the Inner Temple,London,No Keywords,1640
A18421,"The reuenge of Bussy D'Ambois A tragedie. As it hath beene often presented at the priuate play-house in the White-Fryers. VVritten by George Chapman, Gentleman.","Chapman, George, 1559?-1634.",Printed by T homas S nodham and are to be solde by Iohn Helme at his shop in S Dunstones Church yard in Fleetstreet,London,"Bussy d'Amboise, 1549?-1579 --  Drama --  Early works to 1800.",1613
A11146,"When you see me, you know me. Or the famous chronicle historie of King Henry the eight, with the birth and vertuous life of Edward Prince of Wales As it was playd by the high and mightie Prince of Wales his seruants. By Samvell Rovvly, seruant to the Prince.","Rowley, Samuel, d. 1633?",Imprinted by H Lownes and others for Nathaniell Butter and are to be sold in Paules Church yeard neare Saint Austines gate,London,"Henry --  VIII, --  King of England, 1491-1547 --  Drama --  Early works to 1800.",1605
A18417,"Ouids banquet of sence A coronet for his mistresse philosophie, and his amorous zodiacke. VVith a translation of a Latine coppie, written by a fryer, anno Dom. 1400.","Map, Walter, fl. 1200. Phillis and Flora. English.; Chapman, George, 1559?-1634.; R. S., Esquire.; Stapleton, Richard, fl. 1595, attributed name.",Printed by I ames R oberts for Richard Smith,At London,"Ovid, 43 B.C.-17 or 18 A.D. --  Poetry.",1595
A11154,"A search for money. Or The lamentable complaint for the losse of the wandring knight, Mounsieur l'Argent Or come along with me, I know thou louest money. Dedicated to all those that lack money. By William Rovvley.","Rowley, William, 1585?-1642?",By George Eld for Ioseph Hunt and are to be solde by John Wright at Newgate Market neere Christ Church gate,Imprinted at London,No Keywords,1609
A18423,"Tvvo vvise men and all the rest fooles: or A comicall morall, censuring the follies of this age as it hath beene diverse times acted.","Chapman, George, 1559?-1634.",S n,London,No Keywords,1619
