id,title,author,publisher,pubplace,keywords,date
A01184,"A copie of the letter, of the Nationall Synod of the Reformed Churches of France. Represented to the Kings Majesty. Together, with the complaint made to his Majestie, concerning divers aggrievances, at Campeigne the 16. of September, 1631. by the two deputies of the said synod, Mr. Amirault minister, and Mr. De Vizars gentleman. With the answer and the letter of his Majesty returned to the synod","Eglises réformées de France. Synode national. (1631); Eglises réformées de France. Synode national. (1631); Louis XIII, King of France, 1601-1643.",Printed by Eliot s Court Press for Nath Butter and Nich Bourne,London,"Amirault, --  Minister. -- De Vizars, --  Gentleman. -- France --  Church history --  17th century --  Sources.",1631
A07952,Christs suite to his church a sermon preached at Paules-crosse the third of October 1613 / by Thomas Myriell ...,"Myriell, Thomas, d. 1629.; Myriell, Thomas, d. 1629.",Printed for Nathaniell Butter and are to be sould at the signe of the pide bull neare Saint Austines gate,London,"Bible. --  O.T. --  Song of Solomon V, 2 --  Sermons. -- Sermons, English --  17th century.",1613
A21275,"The lieutenant of the Tower his speech and repentance, at the time of his death, who was executed vpon Tower-hill, on the 20 day of Nouember 1615 Together with a meditation and vow of his that hee made not long before he dyed.","Helwys, Gervase, Sir, 1561-1615.; Helwys, Gervase, Sir, 1561-1615.",Printed by G E ld for Nat Butter and are to be sould at his shop neere Saint Austines gate,London,"Helwys, Gervase, --  Sir, 1561-1615.",1615
A20932,"The beauty of holines A sermon, preached at the Court by Iohn Archibold, Dr. of Diuinitie, and Chaplaine in Ordinarie to his Majestie.","[Archibold, John].; [Archibold, John].",Printed by William Stansby for Nathaniel Butter and are to bee sold at his shop neare S Austines Gate at the signe of the Pyde Bull,London,"Holiness --  Sermons. -- Sermons, English --  17th century.",1621
A20944,"A defence of the Catholicke faith contained in the booke of the most mightie, and most gracious King Iames the first, King of Great Britaine, France and Ireland, defender of the faith. Against the answere of N. Coeffeteau, Doctor of Diuinitie, and vicar generall of the Dominican preaching friars. / Written in French, by Pierre Du Moulin, minister of the word of God in the church of Paris. Translated into English according to his first coppie, by himselfe reuiewed and corrected.","Du Moulin, Pierre, 1568-1658.; Du Moulin, Pierre, 1568-1658.; Sanford, John, 1564 or 5-1629.",Printed by W Stansby for Nathaniel Butter and Martin Clerke,London,"James --  I, --  King of England, 1566-1625. --  Triplici nodo, triplex cuneus --  Early works to 1800. -- Coeffeteau, Nicolas, 1574-1623. --  Responce à l'advertissement, adressé par le sérénissme roy de la Grande Bretagne, Jacques I. 'a tous les princes et potentats de la chrestienté --  Controversial literature --  Early works to 1800. -- Catholic Church --  Controversial literature --  Early works to 1800.",1610
A68133,Occasionall meditations by Ios. Exon ; set forth by R.H.,"Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.; Hall, Robert, 1605-1667.",Printed by W S for Nath Butter,London,Meditations.,1631
A68191,The history of the tryall of cheualry vvith the life and death of Caualiero Dicke Bowyer. As it hath bin lately acted by the right Honourable the Earle of Darby his seruants.,Anonymous,Printed by Simon Stafford for Nathaniel Butter and are to be sold at his shop in Paules Church yard neere S Austens gate,London,No Keywords,1605
A69184,"Vox graculi, or Iacke Davves prognostication No lesse wittily, then wondrously rectified, for the eleuation of all vanity, villany, sinne, and surquedrie sublimate, keeping quarter in the courts, cities, and countries, of all Christendome; for this yeere 1623. Published by authority.","Daw, Jack.; Daw, Jack.",By I H aviland and E Allde for Nathaniell Butter,Printed at London,Prophecies.,1622
A69250,"Newes from France containing tvvo declarations of two new conuerts from the Church of Rome to the reformed churches of France: the former made by Master M. du Tertrf [sic], Lord de la Motthe Luyne, late preacher amongst the order of the Capucins vnder the name of F. Firmin, &c. at Saumur on the 27. of May last: the latter by the Marquise Boniuet, Lord of Creuecœur, &c. at Rochell on the seuenth of August last. Both translated out of the seuerall French copies into English by E.M. of Christ-Church in Oxford. Whereunto is added an English letter sent from Paris by an English gentleman to his friend in England, touching the late surprisall and imprisonment of the Prince of Conde, which happened on the 22. of August last.","Bonnivet, Henri Marc de Gouffier, Marquis de, d. 1589. Declaration de Henri-Marc de Gouffier. aut; Meetkerke, Edward, 1590-1657, attributed name.",Printed by Edward Griffin for Nathaniel Butter dwelling neere S Austins gate at the signe of the Pide Bull,London,"Condé, Henri II de Bourbon, --  prince de, 1588-1646 --  Early works to 1800. -- La Mothe-Luyne, Du Tertre, --  seigneur de. -- Catholic Church --  Controversial literature --  Early works to 1800.",1616
A72937,"The Continuation of our newes from the 4. to the 17. of this instant: Containing amongst other things, these particulars. A great ouerthrow giuen to the king of Persia by the Turkes. A letter written by the king ow Sweden, being a second manifestation of his proceeding, & the reasons thereof, with seuerall passages concerning Germany, and of the administrator of Hall, his preparation and successe in, and neere Magdenburg. The valour and courage of the Protestants in Bohemia, in resisting the tyranny of the imperialists ouer their conscience. Some late passages of the king of Denmarke, and those of Hamborough, and of his good successe against the Hamburgers, and others.","Butter, Nathaniel, d. 1664.; Bourne, Nicholas, d. 1657.",Printed for Nathaniell Butter and Nicholas Bourne,London,Europe --  History --  1517-1648 --  Sources.,1630
A78071,"A letter with a narrative, written to the right Hon:ble Thomas Allen Lord Major of London, &e. [sic] concerning a strange sight that appeared over this city of London, in the yeare 1642. when the King was driven from his Parliament, dated as followeth","Butter, Nathaniel, d. 1664.; Butter, Nathaniel, d. 1664.",printed for Nath Butter residing in Cursitors Alley,London,"Omens --  Early works to 1800. -- London (England) --  History --  17th century --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Early works to 1800. -- Broadsides --  England",1659
A71254,An abstract of those ansvvers which were given in the assembly of the Lords in the high court of Parliament unto the nine reasons sent up from the House of Commons against the voting of bishops in Parliament.,"Williams, John, 1582-1650.; Williams, John, 1582-1650.",Printed for N Butter,London,Great Britain --  Politics and government --  1625-1649 --  Sources. -- Great Britain --  Religion --  17th century.,1641
A70167,"Good and bad newes from Jreland in a letter of credit from Youghall not forged as are most pamphlets lately published : the particulars are these : the good newes, the relieving of Youghall by Sir Charles Vavasor, the defeate of 800 rebels at Bandenbridge by my Lord of Kilmeakell, the reliefe of Corke by my lord president of Munster : the bad newes, the revolt of Waterford and Lymericke, and the losse of the Castle of Piltowne, which castle put Sir Charles Vavasor to a hard taske to relieve Youghall.","Gibbes, James.; Gibbes, James.",Printed for Nath Butter,London,"Saintliger, W. --  (William), --  Sir, d. 1642. -- Vavasour, Charles, --  Sir, d. 1644. -- Boyle of Kinalmeaky, Lewis Boyle, --  Viscount, 1619-1642.",1641
A42725,"Nevves from Poland wherein is declared the cruell practice of the popish clergie against the Protestants, and in particular against the ministers of the city of Vilna, in the great dukedome of Lithuania, under the governement of the most illustrious prince, Duke Radziwell / faithfully set downe by Eleazar Gilbert ...","Gilbert, Eleazar.; Gilbert, Eleazar.",By E P for Nathanael Butter and are to be sold at his shop,London,Catholic Church --  Poland. -- Protestants --  Poland. -- Vilna (Poland) --  Church history --  17th century.,1641
A45324,"Three tractates by Jos. Hall, D.D. and B.N.","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.",Printed by M Flesher for Nat Butter,London,Christianity.,1646
A45214,"A defence of the humble remonstrance, against the frivolous and false exceptions of Smectymnvvs wherein the right of leiturgie and episcopacie is clearly vindicated from the vaine cavils, and challenges of the answerers / by the author of the said humble remonstrance ; seconded (in way of appendance) with the judgement of the famous divine of the Palatinate, D. Abrahamvs Scvltetvs, late professor of divinitie in the University of Heidelberg, concerning the divine right of episcopacie, and the no-right of layeldership ; faithfully translated out of his Latine.","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.; Scultetus, Abraham, 1566-1624. Determination of the question, concerning the divine right of episcopacie.",Printed for Nathaniel Butter,London,"Smectymnuus. --  Answer to a book entituled, An humble remonstrance. -- Hall, Joseph, 1574-1656. --  Humble remonstrance to the high court of Parliament.",1641
A49890,"Plain dealing, or, Nevves from New-England a short view of New-Englands present government, both ecclesiasticall and civil, compared with the anciently-received and established government of England in some materiall points : fit for the gravest consideratin in these times / by Thomas Lechford ...","Lechford, Thomas, ca. 1590-1644?; Lechford, Thomas, ca. 1590-1644?",Printed by W E and I G for Nath Butter,London,"Massachusetts --  History --  Colonial period, ca. 1600-1775. -- Massachusetts --  Church history. -- New England --  Politics and government --  To 1775. -- New England --  Church history. -- New England --  History --  Colonial period, ca. 1600-1775.",1642
A45313,"Satans fiery darts quenched, or, Temptations repelled in three decades : for the help, comfort, and preservation of weak Christians in these dangerous times of errour and seduction / by I.H. ...","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.",Printed by M F for N Butter,London,"Temptation. -- Theology, Practical.",1647
A48718,"A Little true forraine newes better than a great deale of domestick spurious false newes, published daily without feare or wit to the shame of the nation and beyond the liberty of Paris pasquils : vnto which is added a letter written by the lieutenant of the Tower to the Parliament in defence of himselfe and may give satisfaction to all men.","N. N.; Jol, Cornelis Corneliszoon, ca. 1600-1641.; Coulombel, John.; Byron, John Byron, Baron, 1598 or 9-1652.",Printed for Nathanael Butter,London,"Brazil --  History --  Dutch Conquest, 1624-1654.",1642
A45319,A short answer to the tedious Vindication of Smectymnvvs by the avthor of the Humble remonstrance.,"Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.",Printed by Nathaniel Butter,London,Smectymnuus. --  Vindication of Smectymnuus. -- Church of England --  Controversial literature.,1641
A02527,"Contemplations vpon the principal passages of the holie historie. The third volume: in three bookes. By I. Hall, Doctor of Diuinitie","Hall, Joseph, 1574-1656.",Printed by H umphrey L ownes and Eliot s Court Press for Nathanael Butter and William Butler,London,Bible. --  O.T --  Meditations --  Early works to 1800.,1615
A08675,"A iournall or daily register of all those warlike atchieuements which happened in the siege of Berghen-up-Zoome in the Low-countries betweene the armies of the Marquesse Spinola assaylants, and the Prince of Orange, defendants, of the said towne; together with the raising of the siege. In the end is added two letters, which discouer the errours fore-conceiued of the successe of that siege, and the after-designes of the Spanish armies, if they had taken in Bergen: with some particular accidents of warre, which were occasions of mirth to the beholders. All faithfully translated out of the original Low-Dutch copie.",Anonymous,Printed by Eliot s Court Press for Nathaniel Butter Bartholomew Downes and Thomas Archer,London,"Bergen op Zoom (Netherlands) --  History --  Siege, 1622.",1622
A06375,"Articles of agreement made betweene the French King and those of Rochell, vpon the rendition of the towne, the 24. of October last. 1628 According to the French coppies printed at Rochell and at Roan. Also a relation of a braue and resolute sea-fight, made by Sr. Kenelam Digby (on the Bay of Scandarone the 16. of Iune last past) with certaine galegasses and galeasses, belonging to the states of Venice, to his great commendation, and to the honour of our English nation.","France. Sovereign (1610-1643 : Louis XIII); France. Sovereign (1610-1643 : Louis XIII); Louis XIII, King of France, 1601-1643.; La Rochelle (France). Treaties, etc. 1628.",Printed for Nathaniell Butter,London,"Digby, Kenelm, --  Sir, 1603-1665. -- La Rochelle (France) --  History --  Siege, 1627-1628 --  Early works to 1800.",1628
A03134,"A iournall, of the taking in of Venlo, Roermont, Strale, the memorable seige of Mastricht, the towne & castle of Limburch vnder the able, and wise conduct of his Excie: the Prince of Orange, anno 1632 VVith an exact card drawne first by Charles Floyd (nowe ensigne) and since lessened and cutt by Henricus and Willihelmus Hondius dwelling by the Gevangen Port in the Hagh. Compiled together by Capt. Henry Hexham quartermaster to the regiment of the Lord Generall Vere. As also a list of the officers, voluntiers, gentlemen, and souldiers slayne, and hurt in this seige. With the articles of composition.","Hexham, Henry, 1585?-1650?; Hexham, Henry, 1585?-1650?; Hondius, Hendrik, b. 1573, engraver.; Hondius, Willem, engraver.; Floyd, Charles, fl. 1632-1633, cartographer.",Printed by Iohn Pietersz VValpote for Nathaniell Butter London and are to be sold at sic Henrij Hondius his house in the Hagh,At Delph,"Maastricht (Netherlands) --  History --  Siege, 1632 --  Early works to 1800. -- Netherlands --  History --  Wars of Independence, 1556-1648 --  Early works to 1800.",1633
A08260,"The vvarres of Svvethland With the ground and originall of the said vvarres, begun and continued betwixt Sigismond King of Poland, and Duke Charles his vnkle, lately crowned King of Swethland. As also the state and condition of that kingdome, as it standeth to this day.","Nixon, Anthony.",Printed by J Windet for Nathaniel Butter dvvewlling in Pauls Church yard by Saint Austins gate,London,"Swedish-Polish War, 1617-1629 --  Early works to 1800. -- Poland --  History --  17th century --  Early works to 1800. -- Sweden --  History --  17th century --  Early works to 1800.",1609
A01148,"The conuersion of a most noble lady of Fraunce In Iune last past, 1608. Madame Gratiana, wife to the high and mightie lord; Claudius, Lord of Tremoille; Duke of Thouars; peere of Fraunce, and Prince of Talmonde. A most Christian epistle, written by her, to the ladyes of Fraunce, to resolue them in the cause of her conuersion from popery, to the the profession of Gods Gospell: and aduising them to imitate her religious example. Truely translated out of French.","Tremoille, Charlotte Brabantina, Duchess of, 1580-1631.; Munday, Anthony, 1553-1633.",Printed by Thomas Purfoot for Nathaniell Butter and are to be sold at his shoppe at S Austens Gate at the signe of the Pyde Bull,At London,Catholic Church --  Controversial literature. -- Mass --  Controversial literature.,1608
A03244,"The rape of Lucrece a true Roman tragedie. With the seuerall songes in their apt places, by Valerius, the merrie lord amongst the Roman peeres. Acted by her Majesties Seruants at the Red-Bull, neere Clarken-well. Written by Thomas Heywood.","Heywood, Thomas, d. 1641.",Printed by E Allde for I B usby and are to be solde by Nathaniel Butter in Paules Church yard at the signe of the Pide Bull,London,No Keywords,1608
A03515,Homer's Odysses. Translated according to ye Greeke by. Geo: Chapman,"Homer.; Chapman, George, 1559?-1634.",By Rich Field and W Jaggard for Nathaniell Butter,Imprinted at London,Greek poetry --  Translations into English --  Early works to 1800.,1615
A07532,"Neuues from Millaine and Spaine the copy of a letter written from Millaine to Venice, by Signior Padre, concerning a strange prince, called Prince Mammon, who is lately come into that state : a proclamation made in the name of His Maiesty of Spaine, for the search, finding out and apprehending of all such persons, as shall be suspected to be sent out of Millaine, by Prince Mammon ... : a letter written from S. Lucas, concerning the iustice and execution in Millaine, done vpon two of the principall conspirators in the dispersing of infectious oyntment and powders made by the diuell / translated out of the Spanish copy.",Anonymous,Printed for Nat Butter and Nic Bourne,London,"Plague --  Italy. -- Plague --  Spain. -- Italy --  History --  17th century. -- Spain --  History --  Philip III, 1598-1621.",1630
A07263,"Articles of the peace agreed vpon, between the Archduke Mathias, on the Emperours part, and the deputies of the Lord Botzkay, and of other Lords of Hungarie on the other partie In like manner, the articles, and conditions of truce, set downe betweene the Emperour and the great Turke, for 15. yeares. All beeing faithfully translated out of high Dutch into French, and out of the same into English.","Holy Roman Empire.; Matthias, Holy Roman Emperor, 1557-1619.; Bocskai István, Prince of Transylvania, 1557-1606.; Ahmed I, Sultan of the Turks, 1590-1617.; Holy Roman Empire. Treaties, etc. Turkey (1606 Nov.) aut; Hungary. Treaties, etc. Holy Roman Empire. 1606 June 23.; Turkey. Treaties, etc. Holy Roman Empire. 1606 Nov.",Printed at Eliot s Court Press for Nathaniel Butter,London,No Keywords,1607
A02591,"The true peace-maker laid forth in a sermon before his Maiesty at Theobalds. September 19, 1624. By Ios. Hall deane of Worcester.","Hall, Joseph, 1574-1656.",Printed by I Haviland for Nath Butter,London,"Sermons, English --  17th century.",1624
A01617,"Englands vvay to vvin vvealth, and to employ ships and marriners: or, A plaine description of what great profite, it will bring vnto the common-wealth of England, by the erecting, building, and aduenturing of busses, to sea, a fishing With a true relation of the inestimable wealth that is yearely taken out of his Maiesties seas, by the Hollanders, by their great numbers of busses, pinkes, and line-boates: and also a discourse of the sea-coast townes of England, and the most fit and commodious places, and harbours that wee haue for busses, and of the small number of our fishermen, and also the true valuation, and whole charge, of building, and furnishing, to sea, busses, and pinks, after the Holland manner. By Tobias Gentleman, fisherman and marriner.","Gentleman, Tobias.; United Provinces of the Netherlands. Staten Generaal. Proceedings. 1613?-07-19.",Printed by Nicholas Okes for Nathaniel Butter,London,Fisheries --  Great Britain --  Early works to 1800.,1614
A03497,"Three sermons vpon the Passion, Resurrection and Ascension of Our Sauior preached at Oxford, by Barten Holyday, now archdeacon of Oxford.","Holyday, Barten, 1593-1661.",Printed by William Stansby for Nathaniell Butter and are to be sold at his shop at Saint Austines Gate in Pauls Church yard,London,"Jesus Christ --  Sermons. -- Sermons, English --  17th century.",1626
A02537,"The great impostor laid open in a sermon at Grayes Inne, Febr. 2.1623. By Ios. Hall D.D.","Hall, Joseph, 1574-1656.",Printed by J Haviland for Nath Butter,London,"Sermons, English --  17th century.",1623
A07197,"Grammaire angloise contenant certaines reigles bien exactes pour la prononciation, orthographie, & construction de nostre langue : en faueur des estrangers qui en sont desireux / par George Mason, marchand de Londres.","Mason, George, fl. 1620?",Chez Nat Butter,A Londres,English language --  Textbooks for foreign speakers --  French.,1633
A02517,"The best bargaine A sermon preached to the Court at Theobalds. on Sunday, Sept. 21. 1623. By Ios. Hall D.D.","Hall, Joseph, 1574-1656.",Printed by I Haviland for Nath Butter,London,"Sermons, English --  17th century.",1623
A02578,Quo vadis? A iust censure of travell as it is commonly vndertaken by the gentlemen of our nation. By Ios. Hall D. of Diuinitie.,"Hall, Joseph, 1574-1656.",Printed by Edward Griffin for Nathaniel Butter,London,Travel --  Early works to 1800.,1617
A02566,"One of the sermons preach't to the Lords of the High Court of Parliament, in their solemne fast held on Ashwednesday, Feb. 18 And by their appointment published: by Ios: Exon.","Hall, Joseph, 1574-1656.",Printed by M Flesher for Nath Butter,London,"Sermons, English --  17th century.",1629
A02519,"The character of man laid forth in a sermon preach't at the court, March, 1⁰. 1634. By the L. Bishop of Exceter.","Hall, Joseph, 1574-1656.",Printed by M Flesher for Nat Butter,London,"Sermons, English --  17th century.",1635
A02227,The tragedy of Mustapha,"Greville, Fulke, Baron Brooke, 1554-1628.",Printed by John Windet for Nathaniel Butter,London,No Keywords,1609
A02531,"Contemplations, the sixth volume. By Ios. Hall D. of D.","Hall, Joseph, 1574-1656.",Printed by I ohn H aviland for Nathaniel Butter,London,Bible. --  O.T --  Meditations --  Early works to 1800. -- Bible. --  N.T --  Meditations --  Early works to 1800.,1622
A02585,The righteous mammon an hospitall-sermon preach't in the solemne assembly of the city on Munday in Easter-weeke 1618 / by Ios. Hall ...,"Hall, Joseph, 1574-1656.",Printed by Edward Griffin for Nathaniell Butter,London,"Bible. --  N.T. --  Timothy, 1st, VI, 17 --  Sermons. -- Sermons, English --  17th century.",1618
A02589,"A sermon of publike thanksgiuing for the wonderfull mitigation of the late mortalitie preacht before his Matie; vpon his gracious command, at his court of Whitehall, Ian. 29. 1625. And vpon the same command published by Ios. Hall deane of Worcester.","Hall, Joseph, 1574-1656.",Printed by M Flesher for Nath Butter,London,"Sermons, English --  17th century.",1626
A03217,"The second part of, If you know not me, you know no bodie VVith the building of the Royall Exchange: and the famous victorie of Queene Elizabeth, in the yeare 1588.","Heywood, Thomas, d. 1641.",Printed by Thomas Purfoot for Nathaniell Butter,At London,"Elizabeth --  I, --  Queen of England, 1533-1603 --  Drama.",1606
A01076,"A defence of the right of kings Wherein the power of the papacie ouer princes, is refuted; and the Oath of Allegeance iustified. Written for the vse of all English romanists; more especially, for the information of those priests, or Iesuits, which are by proclamation commanded to conforme themselues, or depart the kingdome. By Edvvard Forset, Esquire.","Forset, Edward, 1553?-1630.; Forset, Edward, 1553?-1630.",Printed by B A lsop for Nathaniel Butter and are to be sold at his shop at the Pyed Bull neere Saint Austens Gate,London,"Parsons, Robert, 1546-1610. --  Judgment of a Catholicke English-man living in banishment for his religion. -- Parsons, Robert, 1546-1610. --  Treatise tending to mitigation towardes catholicke-subjectes in England. -- Catholics --  England --  Early works to 1800. -- Oath of allegiance, 1606 --  Early works to 1800.",1624
A03404,This gallant caualiero Dicke Bovvyer newly acted.,Anonymous,Printed by Simon Stafford for Nathaniel Butter and are to be sold at his shop in Paules Church yard neere S Austens gate,London,No Keywords,1605
A07956,"A true relation of the trauels of M. Bush, a gentleman who with his owne handes without any other mans helpe made a pynace, in which hee past by ayre, land, and water: from Lamborne, a place in Bark.shire, to the Custome house Key in London. 1607","Nixon, Anthony.",Printed by T homas P urfoot for Nathaniel Butter,London,"Bush, William, --  Gentleman. -- Inland navigation --  England --  Early works to 1800. -- Transportation --  England --  Miscellanea --  Early works to 1800.",1608
A02549,"An humble remonstrance to the High Court of Parliament, by a dutifull sonne of the Church","Hall, Joseph, 1574-1656.",Printed by M iles F lesher for Nathaniel Butter in Pauls Church yard at the pyde Bull neare St Austins gate,London,Episcopacy --  Early works to 1800.,1641
A01405,"The true and vvonderfull history of Perkin VVarbeck, proclaiming himselfe Richard the fourth","Gainsford, Thomas, d. 1624?",Printed by E dward G riffin for Nathaniel Butter and are to bee sold at his shop in Pauls Church yard at the signe of the Pyde Bull,London,"Warbeck, Perkin, 1474-1499.",1618
A01180,"The apologie of the Reformed Churches of France VVherein are expressed the reasons, why they haue ioyned their armies; to those of the King of Great Britaine. Translated according to the French coppie.","Eglises réformées de France.; Reynolds, John, fl. 1621-1650.",Printed by William Stansby for Nathaniell Butter,London,Huguenots --  France --  Early works to 1800.,1628
A01346,"A sermon intended for Paul's Crosse, but preached in the Church of St. Paul's, London, the III. of December, M.DC.XXV. Vpon the late decrease and withdrawing of Gods heauie visitation of the plague of pestilence from the said citie. By Tho: Fuller, Master of Arts in Pembroke-Hall in Cambridge","Fuller, Thomas, Master of Arts.",Printed by B Alsop and T Favvcet for Nathaniell Butter and are to bee sold at his shop at St Austines Gate,London,Plague --  Great Britain --  Sermons.,1626
A02563,"The olde religion a treatise, wherin is laid downe the true state of the difference betwixt the reformed, and Romane Church; and the blame of this schisme is cast vpon the true authors. Seruing for the vindication of our innocence, for the setling of wauering minds for a preseruatiue against Popish insinuations. By Ios. Hall, B. of Exon.","Hall, Joseph, 1574-1656.",Printed by W illiam S tansby for Nathaniell Butter and Richard Hawkings,London,Catholic Church --  Controversial literature.,1628
A02436,"The diuell of the vault. Or, The vnmasking of murther in a briefe declaration of the Cacolicke-complotted [sic] treason, lately discouerd: I.H.","I. H., fl. 1616.; Heath, John, Fellow of New College, Oxford, attributed name.",Printed by E A llde for Nathnaiell sic Butter and are to be solde at his shop neere Paules Churchyard at Saint Austens Gate,London,"Catholic Church --  Controversial literature. -- Gunpowder Plot, 1605 --  Early works to 1800.",1606
A00680,"A plaine demonstration of the vnlawful succession of the now emperour Ferdinand the Second, because of the incestuous marriage of his parents Translated out of the Latine printed copie.",French Gent.,W Stansby for N Butter,Printed at the Hage i e London,"Ferdinand --  II, --  Holy Roman Emperor, 1578-1637.",1620
A02551,"The hypocrite Set forth in a sermon at the court; February, 28. 1629. Being the third Sunday in Lent. By Ios: Exon.","Hall, Joseph, 1574-1656.",Printed by William Stansby for Nathaniel Butter,London,"Sermons, English --  17th century. -- Hypocrisy --  Sermons.",1630
A02532,Contemplations vpon the historicall part of the Old Testament. The eighth and last volume. In two bookes. By I.H. deane of Worcester,"Hall, Joseph, 1574-1656.",Printed by M Flesher for Nath Butter,London,Bible. --  O.T --  Meditations --  Early works to 1800.,1626
A08140,"July 22. Numb. 41. More newes of the Duke of Brunswick Relating the late and full ouerthrow giuen by him to two regiments of Monsieur Tilly. The continuance of Bethlem Gabers warlike preparations. Some new propositions made by the emperour vnto him. Count Mansfields march out of Embdenland, vnto Meppen. With other newes of the Prince of Orang and Spinolaes last designes. Together with diuers other particulars, from seuerall places and the continuation of our former newes.","Butter, Nathaniel, d. 1664, publisher.; Sheffard, William, publisher.",printed by Eliot s Court Press for Nathaniel Butter and William Sheffard,London,"Tilly, Jean T'Serclaes, --  Comte de, 1559-1632. -- Thirty Years' War, 1618-1648 --  Early works to 1800. -- Europe --  History --  17th century --  Newspapers --  Early works to 1800.",1623
A02520,Christian moderation In two books. By Jos: Exon.,"Hall, Joseph, 1574-1656.",Printed by Miles Flesher and R Oulton and are to be sold by Nathaniel Butter,London,Moderation --  Religious aspects --  Christianity --  Early works to 1800. -- Conduct of life --  Early works to 1900.,1640
A03388,"Eliosto libidinoso described in two bookes: vvherein their imminent dangers are declared, who guiding the course of their life by the compasse of affection, either dash their ship against most dangerous shelues, or else attaine the hauen with extreame preiudice. Written by Iohn Hynd.","Hind, John, fl. 1596-1606.",Printed by Valentine Simmes and are to be sold by Nathaniel Butter,At London,No Keywords,1606
A08168,"The 4. of Octob: 1622. A true relation of the affaires of Europe, especially, France, Flanders, and the Palatinate Whereby you may see the present estate of her prouinces, and coniecture what these troubles and wars may produce. Together with a second ouerthrow giuen the French Kings forces at Mompelier, by those of the Protestant League, wherein were slaine a great number of the Kings armie. Last of all. the remoue of the famous siedge before Bergen, vpon the 22. of September last, with the retreat of Spinola to Antwerp, as taking aduantage of the time, and not able to continue, for feare of vtter dissipation.",Anonymous,Printed by Bernard Alsop for Nathaniel Butter and Nicholas Bourne,London,Europe --  History --  17th century --  Early works to 1800.,1622
A03445,A sermon preached before the antient company of Black-smiths in S. Marie Magdalens Church in London on Saint Iohn Baptist day last. 1611. By William Holbrook,"Holbrooke, William.",Printed by E A llde for Nathaniell Butter dwelling at S Austins gate in Pauls Church yard,London,"Sermons, English --  17th century.",1612
A04795,"The last will and testament of Mr. Iohn Kendricke late citizen and draper of London vvho departed this life the 30. day of December, anno, 1624. Full of notable workes of charity, worthy of lasting memory and imitation.","Kendricke, John, 1574 or 5-1624.",Printed by M Flesher for Nathaniel Butter and Nicholas Bourne,London,"Kendricke, John, 1574 or 5-1624.",1625
A02586,"The remedy of prophanenesse. Or, Of the true sight and feare of the Almighty A needful tractate. In two bookes. By Ios. Exon.","Hall, Joseph, 1574-1656.",Printed by Thomas Harper for Nathanael Butter and are to be sold at his shop at the signe of the pyde Bull at S Austins Gate,London,Fear of God --  Early works to 1800.,1637
A01014,"Doctor Fludds answer vnto M· Foster or, The squeesing of Parson Fosters sponge, ordained by him for the wiping away of the weapon-salue VVherein the sponge-bearers immodest carriage and behauiour towards his bretheren is detected ...","Fludd, Robert, 1574-1637.; Fludd, Robert, 1574-1637.",Printed by J Beale and G Purslowe for Nathanael Butter,London,"Foster, William, 1591-1643. --  Hoplocrisma spongus --  Controversial literature --  Early works to 1800. -- Medicine, Magic, mystic, and spagiric --  Early works to 1800.",1631
A03512,The Iliads of Homer prince of poets· Neuer before in any languag truely translated. With a co[m]ment vppon some of his chiefe places; donne according to the Greeke by Geo: Chapman.,"Homer.; Homer.; Chapman, George, 1559?-1634.; Hole, William, d. 1624, engraver.",Printed by Richard Field for Nathaniell Butter,At London,No Keywords,1611
A02605,"A paradox Prooving  that the inhabitants of the isle called Madagascar, or St. Laurence, (in temporall things) are the happiest people in the world. Whereunto is prefixed, a briefe and true description of that island: the nature of the climate, and condition of the inhabitants, and their speciall affection to the English above other nations. With most probable arguments of a hopefull and fit plantation of a colony there, in respect of the fruitfulnesse of the soyle, the benignity of the ayre, and the relieving of our English ships, both to and from the East-Indies. By Wa: Hamond.","Hamond, Walter, fl. 1643.; Hamond, Walter, fl. 1643.",Printed by J Raworth B Alsop T Fawcet and M Parsons for Nathaniell Butter,London,Madagascar --  Description and travel --  Early works to 1800.,1640
A02584,"The reconciler: or An epistle pacificatorie of the seeming differences of opinion concerning the true being and visibilitie of the Roman Church Enlarged with the addition of letters of resolution, for that purpose, from some famous divines of our Church. By Ios: Exon.","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.",Printed by Miles Flesher and William Stansby for Nath Butter,London,Catholic Church --  Controversial literature.,1629
A01053,A line of life Pointing at the immortalitie of a vertuous name.,"Ford, John, 1586-ca. 1640.; Ford, John, 1586-ca. 1640.",Printed by W illiam S tansby for N athaniel Butter and are to be sold at his shop neere Saint Austens gate,London,Conduct of life --  Early works to 1800.,1620
